username,post,tag,likes,comment
swisstrust,never give up glaube an dich   wahre worte im tennis wie wichtig mentale strke ist hat andrin unter beweis gestellt nachdem er auf bittere art und weise in serbien verloren hatte gestern das gegenteil sieg im interclub 57 75 63 gegen die n4 nummer 85 der schweiz gratulation und der beweis das du andrin mental bereit bist noch weiter zu kommen lets do it,[],43,"[['swisstrust', 'tczug tennis nevergiveup regionalvereinigungzug netkreuzlingen mentalhealth interclub'], ['royaltennisacademy', '']]"
swisstrust,die sandplatzsaison beginnt andrin mit einem level 5 turnier in serbien keine qualifikation gleich im hauptfeld somit 1 spiel am dienstag nach anreise und hotelbezug begutachtung der pltze und erste kontakte fr ein training geknpft,[],74,"[['swisstrust', 'netkreuzlingen tenniszug influencer tennis sandplatz andy erfolgreichwerden regionalvereinigungzug tczug'], ['sinceresally.vanity', 'hey peter dope insta mad vibe lets collab dm vivanucci'], ['socialsters_', 'immer weiter'], ['sandra_werni_wnbf_pro', 'cool'], ['a.marie.ifbb', 'mega schnen tag dir'], ['trade.j.25', 'schreib mir doch mal eine kurze pn falls du interesse an einer kooperation hast ']]"
swisstrust,oder sie merken es wenn es ihnen wieder schlecht geht und erneut um hilfe bitten,[],48,"[['socialsters_', 'toller beitrag'], ['daniel.rickes', 'wahre worte'], ['upgradeyour_dailylive', 'hey vielen dank fr dein follow  ich habe mir dein profil gerade auch nochmal angesehen  da sind ein paar sachen dabei  die mir auch richtig gut gefallen was machst du vg sabine']]"
swisstrust,allen schne ostern,[],82,"[['swisstrust', 'fehlerfrei ostern crypto neuesmachen stark baar versuch'], ['johnp.kaiser', 'top '], ['dominik.fire', 'toller beitrag schreib mir mal lg dominik'], ['cryptwerk', '']]"
swisstrust,starkes team besucht uns mathias gth strongmen andrin zllig tennisspieler n4 122 und bernhard sammer ein bekannter k1 kmpfer besuchten uns nur noch wenige tage und wir starten mit einem starken projekt wir freuen uns mit dabei zu sein,[],113,"[['swisstrust', 'baar zug strongmen k1 tenniszug starkesteam vitanax lakeofzug sammer gth br durchstarten erfolgreich gesundheit beauty'], ['swisstrust', 'matttheirondna dnabodytransformer'], ['francis__.__', 'especially good'], ['gcbib.eu', ''], ['hauptweglebenev', 'yes klasse']]"
swisstrust,wann hast du zum letzten mal den lwen gezeigt wieso warst du erfolgreich,[],118,"[['swisstrust', 'lwe nieaufgeben kmpfen glaubeandich glauben'], ['cryptoventurer', 'great account with insightful posts inspiration comes in waves'], ['pandaportugal_exchange', ''], ['sevn.lk', 'super bild echt cool'], ['maxim_zigler', ''], ['martinhudzikowski', 'dein profil inspiriert mich  sehr charismatisch'], ['bits_and_coins', ''], ['bits_and_coins', '']]"
swisstrust,ein super team gratulation andrin ein traum ist erreicht neu n4 122 der schweiz nummer 8 der schweizer u18 junioren nummer 2 der zentralschweizer junioren nummer 1 der zuger herren ein traum ist erreicht,[],103,"[['swisstrust', 'netkreuzlingen tennis baar tenniszug baar zugersee zugsport tczug net erfolgreich andy'], ['solarbranco', 'love this photo azores'], ['flo.pharell', 'richtig tolle aufnahme'], ['danieljuan.btc', '']]"
swisstrust,wurdest du auch schon so wtend dass du deine emotionen nicht mehr in griff hattest was machst du dagegen,[],78,"[['freddyproft', 'genau so ist es '], ['boersenpowergemeinschaft', 'great'], ['stephan_hammer', 'cooler post was ist deine grte motivation '], ['johnp.kaiser', 'cooles profil ']]"
swisstrust,allen einen schnen und erholsamen tag genieen wir diesen entscheidungen sollen immer in ruhe gefllt werden hast du vielleicht gerade jetzt die zeit und muse darber nachzudenken,[],134,"[['bardsofnevermore', ''], ['cryptoventurer', 'great account with insightful posts inspiration comes in waves'], ['paulj.kaiser', 'mehr davon  '], ['fitwithmela', ''], ['kh.schirnhofer', 'cooler post '], ['schindi_88', 'echt super o'], ['martinalehning.partylite', 'das bild gefllt mir'], ['rapha_million', 'hey mega beitrag'], ['mr.milliondollarsmile', 'woow'], ['mindzed', 'tolles profil ich freue mich auf einen besuch von dir auf meinem profil hinterlasse mir auch gerne mal eine nachricht'], ['laboutiquedubitcoin', 'crypto world is changing hope that institutionnals will come thanks to sto lbdb'], ['domg.official', 'hey cooles bild weiter so']]"
swisstrust,darf ich oder nicht wie sieht es bei dir aus was machst du damit du ein paar augenblicke ruhe hast,[],120,"[['swisstrust', 'blockchain freiheit wochenende keinhandy ruhegenieen swisstrust'], ['swisstrust', 'influencermarketing influencer influencerde'], ['digi_invest', ''], ['berk_demi', 'staark'], ['simplyfitbybel', ''], ['reichweiteaufbauen', 'super post schau doch mal bei mir vorbei '], ['cryptoventurer', 'great account with insightful posts inspiration comes in waves'], ['appareal', 'lovely'], ['road_to_love_by_anders', 'das ist echt mal ein schnes foto weiter so ']]"
swisstrust,wie oft erlebt man es anders was sind deine erfahrungen,[],114,"[['swisstrust', 'trust zugersee influencer positivdenken glaubensstze denkpositiv dnabodytransformer mlmleads mlm'], ['nikolaustiefenboeck', ''], ['maxim_zigler', ''], ['vlado_stan', 'haammer '], ['sascha_kuhnert', 'wow echt cool'], ['avatradeofficial', 'right on'], ['2lives_berlin', 'sehr nice gefllt mir ']]"
swisstrust,tennis einmal anders der spielleiter am telefon,[],128,"[['makemoneyonlinefromhome2018', 'hey nice gallery you have i mean i liked it'], ['millionaire.mindset.in', 'nice  you may find something interesting on our page too check it out'], ['fuckhodl', ''], ['earnmoneyonline2018', 'i just saw your recent photos it looks like your photos are getting better with time imo'], ['deividas_kisielis', 'starkes bild wir sollten uns mal unterhalten'], ['awesomeworldofpets', 'amazing content'], ['pandaportugal_exchange', ''], ['atronocomdeutschland', 'cooles profil ']]"
swisstrust,darf wohl keine person markieren oder,[],67,"[['akumaldo_crypto', 'i like it'], ['patrizia.smolenski', 'sehr cooles profil '], ['himarmedia', 'toller post von dir '], ['sunshine_susi88', 'wow ein mega schnes bild']]"
swisstrust,ohne grosse worte deine erfahrungen interessieren mich,[],51,"[['swisstrust', 'influencer haltedeinwort ehrlichkeit zugersee glaubeandich cryptovalleych crypto influencermarketing'], ['nikolaustiefenboeck', 'so ist das leider und viel zu oft besttigt aber nicht immer und das ist gut'], ['influencerelitenetwork', ''], ['minchiu5', 'xrp does a bunch of things with ripplenet this is a international network of payment providers xrp news coinwhalenews'], ['boersenpowergemeinschaft', 'great'], ['lucasgehrig', ''], ['hillerswayoflive', 'i love this share']]"
swisstrust,wissen oder unwissen glauben oder unglubig aktiv oder passiv gibts dazu ein einfaches ja oder nein was denkst du,[],43,"[['andy_gooseberry', 'cool what does come next '], ['influencerelitenetwork', 'cooler spruch'], ['cryptomoneygram', 'great'], ['maxim_zigler', ''], ['royaltywristclub', '']]"
swisstrust,du stellst auch fest wer es ernst mit dir meint und wer nur redet und nicht handelt,[],130,"[['benni.guenter', 'sehr nice'], ['juergen.szkutnik', ''], ['alanbacior', 'sehr geil  du hast ein spannendes profil  erzhl mal was ist denn derzeit deine grte herausforderung  schreib mir bitte als pn '], ['tobias_woitinek', 'dein profil sagt aus du schwimmst gegen den strom lieg ich da richtig'], ['bjoerntantau', 'dein profil kann sich sehen lassen sollte mehr solche profile auf instagram geben'], ['niklas.zitate', 'hallo'], ['philippzimmermann.lifestyle', 'sieht gut aus '], ['vici_wellness', 'good'], ['influ_brand', ''], ['arda.oezkan', 'tolle beitrge auf deinem profil'], ['dominik.habib', ''], ['cryptwerk', '']]"
swisstrust,eishockey cupfinal zug gegen rapperswil public viewing in bossard arena in zug die spannung steigt,[],72,"[['swisstrust', 'zug cupfinal evz hockey eishockey sieg zugersee'], ['icecubedx', ''], ['bastian_pfaff', 'danke fr deinen kommentar'], ['robstevestree', 'this is great']]"
swisstrust,wahrheit sieht oft jeder aus seiner sicht was ist wahr was ist gelogen oder halbhalb wo hrt die wahrheit auf ist eine notlge ein schutz vor der wahrheit,[],62,"[['swisstrust', 'wahrheit notlge baar nichteinfach schutzengel erfolgreich vertrauen ansichglauben'], ['ulrichgeorgstrauch_volitionman', 'liebe gre aus berlin'], ['andykern', 'super spruch beste gre '], ['zugspitzakademienlp', 'mach weiter so'], ['doubly_io', 'the best'], ['crypto.verse', ''], ['trautwein_business', 'starkes bild sieht gut aus schreib mir gerne mal '], ['affiliate.genie', 'the best']]"
swisstrust,wnsche allen einen schnen sonntag,[],69,"[['swisstrust', 'sonntag machdeinding andrin cryptovalley einstein lxvxchax zitatenweb'], ['swisstrust', 'z b influencers influencerde'], ['matthiushanna', 'cooler post was ist deine grte motivation sende mir gerne eine dm '], ['d.oemu', 'the best of the best'], ['joshbchs', 'sehr nice was machst du genau  '], ['marcfcr', ''], ['nico_carpantier', 'instagood'], ['tiboberlin', ''], ['crypsimple_com', 'deswegen muss man in sich selbst investieren']]"
swisstrust,u18 schweizer juniorenmeisterschaft nach sieg am freitag gegen die nummer 81 dann leider gestern samstag niederlage gegen die nummer 59 eine erfolgreiche meisterschaft ging zu ende die formkurve ist steigend,[],76,"[['swisstrust', 'tennis netkreuzlingen tenniszug baar erfolgreich motivation erfolg sieg tennistraining z b andrin'], ['crypto.verse', ''], ['nicogebhard777', 'guter content schau doch mal auf meinem profil vorbei '], ['limoco__', 'cooles profil schau gerne mal bei mir vorbei'], ['maxim_zigler', ''], ['tr_luca', 'alles gute fr 2019'], ['swisstrust', 'danke werde ich'], ['immo.flow', ''], ['aida.lovic', 'dein profil sieht mega gut aus '], ['crypto.verse', '']]"
swisstrust,was denkst du darber,[],118,"[['mel___sum', 'mega tolles bild'], ['m_intacto', 'nicer beitrag immer weiter'], ['938_gletscherwasser', ''], ['yannick_privat_profil', 'hey cooles bild melde dich mal bei mir'], ['frank_heister', 'interessantes profil schau doch mal bei mir vorbei wrde mich freuen lg'], ['mit_ra_com', 'visit our page too'], ['niko_tielmann', ''], ['socialchainsca', ''], ['thepalamarlifestyle', 'starker post'], ['marcelkunz_', 'genial '], ['mertkanboyraz2', ''], ['sacinu.de', 'be yourself be different special and unique know your goals and dreams and also your skills and talent do what is good for you']]"
swisstrust,sonntag neujahr zugersee baar cryptovalleych treuhand t c,"['#sonntag ', '#neujahr ', '#zugersee ', '#baar ', '#cryptovalleych ', '#treuhand ', '#t ', '#c']",88,"[['goran.tol', ''], ['ferdinand_stil', 'beau post ']]"
swisstrust,kannst du verzeihen,[],64,"[['swisstrust', 'baar cryptovalley zitate zugersee bitcoin influencerde influencers'], ['mdtahaofficial', 'nice profile'], ['nestor.monter.ant', 'i love this share'], ['de360.de', 'schnes bild'], ['cryptosources', 'do you love crypto']]"
swisstrust,sprche gutgehen weihnachten ehrlich erfolgreich cryptovalleych baar zugersee zeit zeitmanagement zitatdestages,"['#sprche ', '#gutgehen ', '#weihnachten ', '#ehrlich ', '#erfolgreich ', '#cryptovalleych ', '#baar ', '#zugersee ', '#zeit ', '#zeitmanagement ', '#zitatdestages']",70,"[['tanja.frz', 'ja'], ['iamaniba', 'happy sunday nice content'], ['swisstrust', 'repost'], ['beme_academy', ''], ['deniclay80', 'very interesting picture'], ['dr.muth', 'i like '], ['neil_pauffley', 'good job']]"
swisstrust,sprche baar heute morgen zugersee cryptovalley zug schweiz sonntag,"['#sprche ', '#baar ', '#heute ', '#Morgen ', '#zugersee ', '#cryptovalley ', '#zug ', '#Schweiz ', '#sonntag']",113,"[['ancasorescu', 'nice'], ['cryptocrunchmemes', 'hodl'], ['cryptogoldensignal', 'good'], ['swisstrust', 'a dalailama d digitalinfluencer'], ['joschihaunsperger', 'hey das ist ja echt toll  bitte mehr davon'], ['hamid_lcm', '']]"
swisstrust,,[],97,"[['icambacoin', ''], ['swisstrust', 'meinenervenliegenblank cryptovalleych nichteinfach'], ['r.f.original', 'cooler post'], ['mukhtarsafyan', 'echt cooler beitrag weiter so'], ['swisstrust', 'sprche'], ['uypflo', 'i love this share'], ['mrs.isabelmarie', 'top schreib mir gerne mal ']]"
swisstrust,andrin gratulation 3 gewonnene spiele und nun im hauptfeld zur schweizer meisterschaft,[],55,"[['swisstrust', 'net kampf sieg gratuliere baar zug tenniszug nungehtsweiter'], ['untrnmr', 'weiter so'], ['webtri.de', 'wow klasse bild '], ['swisstrust', 'repost']]"
swisstrust,,[],46,"[['swisstrust', 'wiewahr baar alleine alleinesein dalailama cryptovalleych zugersee zug'], ['daniels_view', 'lovely'], ['khouribusiness', 'tolles instagramprofil schick uns mal eine private nachricht wir wrden uns gerne mit dir connecten khouribusiness'], ['dany_netpire', ''], ['swisstrust', 'sprche'], ['cryptwerk', '']]"
swisstrust,wie wahr,[],54,"[['freedom_coach_kamil', 'sehr geil wir scheinen die gleichen interessen zu haben erzhl mal was sind deine grten learnings bisher vom dirk'], ['swisstrust', 'er ist besonnen berlegt und nicht einer der mit der brechstange den abschluss sucht das ist heutzutage nicht mehr so oft anzutreffen'], ['masshemdenmanufaktur_bergheim', 'toller beitrag wenn du magst kannst du gerne mal auf meiner seite vorbeischauen weiter so'], ['cryptophilosof', 'really good']]"
swisstrust,andrin spielte gegen die n2 nummer 26 36 16 noch eine nummer zu gross obwohl nicht schlecht gespielt,[],55,"[['swisstrust', 'tennis trimbach andrin netkreuzlingen weiterso erfolg'], ['monkeyplaner', 'prima weiter so'], ['blockchain.ch', 'the best of the best'], ['millionaer_masterplan', ''], ['najim_ben_haddou', 'super freue mich auf weiter beitrge'], ['swisstrust', 'danke es folgen regelmssig welche 1 januar woche dann von der schweizer meisterschaft'], ['cg__media', 'hi netter post von dir gerne mehr'], ['bachmann246', 'der mensch berschtzt was er in 3 monaten erreichen kann und er unterschtzt was er in 3 jahren erreichen kann wie siehst du das'], ['cryptwerk', ''], ['fleurknapp', 'oh ich finde deinen post echt klasse']]"
swisstrust,dazu braucht es geduld nerven und eine dicke haut hast du das,[],68,"[['swisstrust', 'michaeljackson ehrlichkeit hilfe lgen'], ['tr_luca', 'top'], ['juliasobainsky', 'nice '], ['myownuniverse.wa', 'super bilder echt gut  check auch mal mein profil wenn du lust hast']]"
swisstrust,freue mich auf deine meinung,[],95,"[['dragicaschadegg', 'tolles bild'], ['christinabaier_', ''], ['platindiamonds', 'whats up dein kontent ist mega  show me love back und lass networken'], ['sandro_juliano', 'nicht schlecht'], ['goran.tol', ''], ['boostyournutrition', 'gutes foto ich starte gerade mein persnlich grtes projekt und baue mit gerade ein team mit geilen leuten auf d falls du ebenfalls bock hast schreib mir ne pn '], ['pkralka', 'hammer bild'], ['gianni_bingen', 'mach weiter so coolen content '], ['jankolditz', 'starkes bild '], ['eric_ev3', 'top profil  coole bilder  unbedingt weiter so'], ['lachflashonline', ''], ['cg__media', 'this is an intresting post']]"
swisstrust,einen schnen sonntag trotz regen an alle,[],122,"[['kevin_esthetikg', 'wenn ich knnte wrde ich direkt drei likes dafr geben'], ['caginyigiter', 'toller post'], ['koerper.optimierung', 'sehr cooler content wenn du interesse an einer zusammenarbeit mit unserer firma hast schicke uns gerne eine persnliche nachricht dm wir freuen uns von dir zu hren'], ['cryptocrazies', 'hey please follow us for crypto posts'], ['swisstrust', 'take also a look at the blog wwwcryptovalleychcom'], ['cryptosources', 'do you love crypto'], ['swisstrust', 'yes much have a own blog wwwcryptovalleychcon'], ['alx.mny', 'wie immer ein super post von dir'], ['swisstrust', 'mahmatghandi weisheit frieden ruhe'], ['silvebeats', ''], ['swisstrust', 'sprche'], ['swisstrust', 'repost']]"
swisstrust,fitnesstest bei swiss tennis beim abschliessenden tempolauf wurde andrin 2 gratuliere,[],85,"[['swisstrust', 'cryptovalleych tennis cryptovalley trust bitcoin ethereum treuhandag'], ['cryptosources', 'do you trade cryptocurrencies'], ['cryptosources', 'do you trade cryptocurrencies'], ['cryptocrunchapp', 'hodl'], ['cryptosources', 'do you trade cryptocurrencies'], ['nils_anders_', 'nice '], ['cryptosources', 'do you love crypto'], ['cryptosources', 'how much you have invested in crypto'], ['m.mhlc', '']]"
swisstrust,um erfolgreich zu sein gehts immer vorwrts auch wenn der weg holprig und steil ist,[],92,"[['swisstrust', 'influencerde digitalinfluencer'], ['cryptosources', 'how much you have invested in crypto'], ['cryptosources', 'how much you have invested in crypto'], ['cgcrypto', 'nice'], ['discover.mykonos', 'the best of the best'], ['julian.kstr', ''], ['verway_saarland', 'toller beitrag weiter so '], ['shirt_rebel_', 'signed'], ['tomy.2k19', 'gre aus sterreich '], ['steuerberater_4.0', ''], ['steuerberater_4.0', 'frohe weihnachten']]"
